epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,2244.68,1.23885,1.09423,1.16364,0.76447,0.38509,0.46492,0.31451,1.24179,1.25168,1.15428,0.0005348,0.0005348,0.0005348
76,2273.02,1.22529,1.07077,1.15684,0.69355,0.37017,0.42166,0.29695,1.20114,1.37568,1.14743,0.000515,0.000515,0.000515
77,2303.1,1.19897,1.06602,1.14503,0.68055,0.3706,0.44226,0.30548,1.18945,1.2679,1.15596,0.0004952,0.0004952,0.0004952
78,2331.99,1.18267,1.04278,1.13473,0.73725,0.36025,0.44528,0.31434,1.17225,1.27808,1.13685,0.0004754,0.0004754,0.0004754
79,2362.66,1.19888,1.05038,1.13546,0.71,0.38923,0.45474,0.31563,1.17103,1.20801,1.16504,0.0004556,0.0004556,0.0004556
80,2393.08,1.17359,1.01883,1.13628,0.60255,0.39545,0.4392,0.3104,1.14249,1.28423,1.12687,0.0004358,0.0004358,0.0004358
81,2422.32,1.18116,1.02355,1.13343,0.71158,0.37289,0.44772,0.31408,1.16564,1.27661,1.15574,0.000416,0.000416,0.000416
82,2453.42,1.21205,1.05244,1.14561,0.70578,0.3913,0.44892,0.30973,1.16426,1.26537,1.13262,0.0003962,0.0003962,0.0003962
83,2481.51,1.1839,1.02406,1.13742,0.66837,0.39545,0.46338,0.31512,1.2228,1.23016,1.14323,0.0003764,0.0003764,0.0003764
84,2511.56,1.17945,1.02114,1.14488,0.67975,0.4058,0.46557,0.31735,1.16109,1.24271,1.13017,0.0003566,0.0003566,0.0003566
85,2540.51,1.19861,1.0276,1.13146,0.71377,0.37888,0.45252,0.30918,1.19213,1.26407,1.13901,0.0003368,0.0003368,0.0003368
86,2570.8,1.17443,1.00108,1.11769,0.68869,0.41615,0.48431,0.32609,1.17607,1.19948,1.13783,0.000317,0.000317,0.000317
87,2600.92,1.15832,1.00498,1.12212,0.69964,0.38582,0.45516,0.31502,1.15179,1.27162,1.12179,0.0002972,0.0002972,0.0002972
88,2630.2,1.13886,0.97777,1.11827,0.63664,0.40787,0.46012,0.31555,1.17339,1.22355,1.13869,0.0002774,0.0002774,0.0002774
89,2660.26,1.15865,0.97759,1.11261,0.64429,0.40875,0.46438,0.31715,1.16403,1.21377,1.16096,0.0002576,0.0002576,0.0002576
90,2688.77,1.13848,0.96964,1.10457,0.57273,0.42461,0.46008,0.31174,1.19761,1.20814,1.14868,0.0002378,0.0002378,0.0002378
91,2730.37,1.12047,0.9595,1.08977,0.62179,0.42207,0.45711,0.31139,1.19407,1.24791,1.15238,0.000218,0.000218,0.000218
92,2760.49,1.10431,0.93681,1.08562,0.64461,0.40933,0.45538,0.31188,1.17706,1.22201,1.14348,0.0001982,0.0001982,0.0001982
93,2790.98,1.11033,0.91777,1.08509,0.75919,0.38095,0.46426,0.3167,1.17789,1.2114,1.13826,0.0001784,0.0001784,0.0001784
94,2819.55,1.08747,0.89461,1.06105,0.73168,0.38956,0.46221,0.32076,1.13458,1.20751,1.12367,0.0001586,0.0001586,0.0001586
95,2848.85,1.08188,0.90213,1.06807,0.71919,0.3977,0.46398,0.32045,1.13836,1.21348,1.11771,0.0001388,0.0001388,0.0001388
96,2878.19,1.07915,0.89169,1.05759,0.72746,0.39752,0.46531,0.32207,1.15089,1.1972,1.13111,0.000119,0.000119,0.000119
97,2906.84,1.0877,0.89665,1.06673,0.67661,0.4058,0.46245,0.32082,1.14636,1.20372,1.12854,9.92e-05,9.92e-05,9.92e-05
98,2935.57,1.0955,0.89005,1.06761,0.68592,0.40373,0.46933,0.32438,1.13869,1.2022,1.13595,7.94e-05,7.94e-05,7.94e-05
99,2964.41,1.07561,0.89772,1.07588,0.76382,0.38165,0.46988,0.32581,1.12538,1.2035,1.12957,5.96e-05,5.96e-05,5.96e-05
100,2995.41,1.08037,0.86446,1.0732,0.74143,0.38923,0.4689,0.32189,1.12678,1.20573,1.1327,3.98e-05,3.98e-05,3.98e-05
