epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,1622.72,1.29796,1.16369,1.19988,0.67383,0.43791,0.47782,0.30686,1.3678,1.35635,1.21508,0.0009506,0.0009506,0.0009506
55,1651.58,1.27275,1.14006,1.18807,0.63041,0.43791,0.47949,0.31775,1.3402,1.39002,1.19929,0.0009308,0.0009308,0.0009308
56,1682.13,1.3086,1.10826,1.19141,0.61807,0.45098,0.49781,0.28512,1.56579,1.39224,1.24997,0.000911,0.000911,0.000911
57,1712.11,1.26791,1.13034,1.17365,0.65508,0.46187,0.49896,0.31778,1.32343,1.33284,1.19397,0.0008912,0.0008912,0.0008912
58,1741.79,1.25418,1.09117,1.17503,0.65359,0.44227,0.48775,0.30319,1.37823,1.34782,1.21222,0.0008714,0.0008714,0.0008714
59,1771.65,1.23677,1.08272,1.15191,0.6342,0.47712,0.49486,0.3261,1.26503,1.33583,1.16188,0.0008516,0.0008516,0.0008516
60,1801.49,1.26685,1.07603,1.17166,0.72185,0.42702,0.48589,0.32625,1.2496,1.35811,1.17674,0.0008318,0.0008318,0.0008318
61,1833.12,1.2503,1.07588,1.1739,0.71328,0.4661,0.5264,0.33703,1.32874,1.32616,1.21588,0.000812,0.000812,0.000812
62,1861.43,1.2343,1.06279,1.1573,0.66901,0.45098,0.51039,0.33665,1.28472,1.2958,1.18827,0.0007922,0.0007922,0.0007922
63,1893.16,1.24797,1.06196,1.15498,0.65788,0.46841,0.50983,0.34245,1.28815,1.26059,1.1914,0.0007724,0.0007724,0.0007724
64,1921.67,1.21062,1.0306,1.1464,0.71448,0.45969,0.53086,0.3373,1.36824,1.2823,1.23123,0.0007526,0.0007526,0.0007526
65,1951.82,1.25604,1.06441,1.16199,0.66826,0.46405,0.50984,0.33995,1.30044,1.32643,1.1921,0.0007328,0.0007328,0.0007328
66,1983.32,1.22416,1.035,1.14609,0.73217,0.47051,0.52171,0.33712,1.30307,1.27566,1.19747,0.000713,0.000713,0.000713
67,2013.04,1.19944,1.03811,1.14235,0.67014,0.45147,0.51917,0.35395,1.19074,1.27979,1.14443,0.0006932,0.0006932,0.0006932
68,2045.15,1.21153,1.02179,1.14297,0.72922,0.42919,0.50865,0.3439,1.25086,1.30511,1.17287,0.0006734,0.0006734,0.0006734
69,2073.82,1.17869,1.0006,1.13403,0.75935,0.42622,0.497,0.3374,1.26829,1.30447,1.18918,0.0006536,0.0006536,0.0006536
70,2105.6,1.19886,0.99771,1.14028,0.66934,0.47631,0.5334,0.33831,1.36899,1.26557,1.20854,0.0006338,0.0006338,0.0006338
