epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,6436.59,1.22265,1.18495,1.20299,0.75261,0.51416,0.59344,0.3671,1.42607,1.35812,1.25465,0.0004952,0.0004952,0.0004952
78,6519.13,1.22489,1.17707,1.19601,0.70504,0.54679,0.59689,0.3855,1.35752,1.32128,1.23164,0.0004754,0.0004754,0.0004754
79,6601.83,1.23367,1.21056,1.19901,0.7454,0.49753,0.5973,0.34832,1.54986,1.37482,1.29881,0.0004556,0.0004556,0.0004556
80,6684.51,1.19019,1.13083,1.17952,0.72119,0.54101,0.60366,0.36917,1.43605,1.30957,1.25192,0.0004358,0.0004358,0.0004358
81,6767.23,1.2022,1.1362,1.18563,0.75372,0.4934,0.5889,0.36259,1.42487,1.32979,1.25601,0.000416,0.000416,0.000416
82,6853.32,1.2031,1.14183,1.19297,0.69036,0.52288,0.59105,0.36234,1.40673,1.32253,1.24753,0.0003962,0.0003962,0.0003962
83,6936.01,1.16525,1.09227,1.1673,0.71882,0.51241,0.5912,0.35736,1.48234,1.35615,1.27295,0.0003764,0.0003764,0.0003764
84,7018.93,1.17198,1.08549,1.17632,0.78967,0.49673,0.59679,0.35958,1.4443,1.36577,1.26162,0.0003566,0.0003566,0.0003566
85,7101.61,1.18909,1.12792,1.17802,0.74405,0.49455,0.60137,0.36218,1.46942,1.36822,1.26428,0.0003368,0.0003368,0.0003368
86,7184.19,1.19299,1.10099,1.17707,0.74656,0.51416,0.57833,0.34145,1.50024,1.36033,1.29275,0.000317,0.000317,0.000317
87,7267.32,1.19315,1.08099,1.18313,0.75327,0.52505,0.60743,0.36427,1.46137,1.30023,1.27091,0.0002972,0.0002972,0.0002972
88,7352.57,1.17343,1.07434,1.16964,0.76149,0.5207,0.59499,0.35193,1.51016,1.36122,1.29464,0.0002774,0.0002774,0.0002774
89,7434.96,1.18801,1.09258,1.18202,0.75188,0.51416,0.59497,0.35505,1.45456,1.35864,1.26546,0.0002576,0.0002576,0.0002576
90,7517.37,1.16873,1.07677,1.1672,0.78391,0.50763,0.60322,0.36801,1.46562,1.31935,1.25581,0.0002378,0.0002378,0.0002378
91,7603.5,1.11582,1.0624,1.12426,0.70351,0.51416,0.58682,0.3699,1.38783,1.33776,1.24856,0.000218,0.000218,0.000218
92,7686.2,1.15201,1.06076,1.15062,0.74078,0.52723,0.59688,0.35993,1.50519,1.35623,1.27603,0.0001982,0.0001982,0.0001982
93,7769.31,1.10765,1.00297,1.1221,0.74626,0.53183,0.60429,0.37082,1.43027,1.30443,1.24172,0.0001784,0.0001784,0.0001784
94,7852.25,1.1105,0.9677,1.1181,0.73678,0.52505,0.60414,0.36891,1.44804,1.33131,1.25283,0.0001586,0.0001586,0.0001586
95,7934.75,1.10794,0.97162,1.12008,0.75462,0.5207,0.60874,0.38414,1.37777,1.30867,1.23113,0.0001388,0.0001388,0.0001388
96,8017.16,1.0867,0.96472,1.10674,0.71223,0.52941,0.59831,0.36843,1.43594,1.33465,1.24905,0.000119,0.000119,0.000119
97,8099.47,1.11001,0.94731,1.11815,0.76656,0.52225,0.6032,0.37798,1.39371,1.30239,1.23302,9.92e-05,9.92e-05,9.92e-05
98,8182.14,1.10346,0.96754,1.1186,0.72625,0.53753,0.60152,0.3708,1.43328,1.32807,1.25002,7.94e-05,7.94e-05,7.94e-05
99,8265.65,1.09481,0.93629,1.11165,0.72917,0.53378,0.60111,0.3771,1.39286,1.31927,1.23501,5.96e-05,5.96e-05,5.96e-05
100,8348.49,1.08609,0.92519,1.10944,0.79863,0.50327,0.60086,0.37593,1.38904,1.31795,1.23735,3.98e-05,3.98e-05,3.98e-05
